,i,g,year,xland,xwater,p,y,omegalabor,omegasupply,omegaland,Etc,omegawater,sigma,theta,pc,pimarginal,price_yield_correction_factor,alphaland,alphawater,alphasupply,alphalabor,rho,lambdaland,lambdacrop,betaland,betawater,betasupply,betalabor,tau,gamma,delta
1,Cereal Grain,Yakima Irrigated area outside irrigation districts,2020.0,7677.0,2.0,194.0,3.13,76.0,194.0,390.0,0.74,15.0,0.17,0.74,231.46964856230034,34.5,0.9523809523809523,1,2.0,1,1,-4.88235294117647,34.5,0.0,0.2687862165760079,0.5602543523862485,0.12283751711600832,0.04812191392173521,2.6682522010516383,0.0001760259673507036,624333.3293912373
2,Hay/Silage,Yakima Irrigated area outside irrigation districts,2020.0,10553.0,2.0,191.0,4.81,130.0,281.0,390.0,0.51,15.0,0.17,0.51,191.0,87.70999999999992,0.9045291767804857,1,2.0,1,1,-4.88235294117647,34.5,53.2099999999999,0.26935515406758365,0.49890389782210487,0.1584408915304076,0.07330005657990388,4.203744179760128,0.00018580349793665215,361870.0489287344
3,Herb,Yakima Irrigated area outside irrigation districts,2020.0,3805.0,2.0,386.0,0.06,810.0,648.0,390.0,0.41,15.0,0.17,0.41,32865.0,93.89999999999986,0.9523809523809524,1,2.0,1,1,-4.88235294117647,34.5,59.3999999999999,0.17118768330694284,0.3130205368593671,0.22924079103719566,0.28655098879649454,0.05573370055843263,0.0006410050959905131,65862.66597699118
4,Orchard,Yakima Irrigated area outside irrigation districts,2020.0,10009.0,2.0,1676.0,16.88,1836.0,3456.0,390.0,0.13,15.0,0.17,0.13,1676.0,22578.879999999997,0.20190252123652572,1,2.0,1,1,-4.88235294117647,34.5,22544.38,0.7880709120136182,0.03035857752283007,0.1185766598945645,0.06299385056898739,16.77739484501408,0.0007685390840551196,13637.88664887982
5,Seed,Yakima Irrigated area outside irrigation districts,2020.0,19.0,2.0,9030.0,0.36,270.0,486.0,390.0,0.74,15.0,0.17,0.74,9030.0,2074.7999999999997,0.36175710594315247,1,2.0,1,1,-4.88235294117647,34.5,2040.3,0.6003475153822838,0.21551473647222494,0.11837426666495857,0.06576348148053254,0.34319119513236657,0.07112375533428164,8971.861712700622
6,Vegetable,Yakima Irrigated area outside irrigation districts,2020.0,4629.0,2.0,780.0,16.52,5724.0,4104.0,390.0,0.3,15.0,0.17,0.3,780.0,2637.6000000000004,0.7953063885267275,1,2.0,1,1,-4.88235294117647,34.5,2603.1,0.2203425766555309,0.0643955514424483,0.29868078167337125,0.41658109022864936,16.30408841354146,0.0007200979333189313,149988.74078188094
7,Vineyard,Yakima Irrigated area outside irrigation districts,2020.0,5235.0,2.0,889.0,4.38,2376.0,3132.0,390.0,0.13,15.0,0.17,0.13,1421.095890410959,296.40000000000055,0.9523809523809523,1,2.0,1,1,-4.88235294117647,34.5,261.900000000001,0.09695980640779597,0.12498860021496103,0.44242149427333416,0.3356300991039086,4.266061994418341,0.0014693997502020423,213.16236464294522
0,Berry,Yakima-Tieton,2020.0,18.0,1.0,2200.0,3.88,5832.0,8208.0,390.0,0.25,15.0,0.17,0.25,3909.0850515463917,722.25,0.9523809523809523,1,1.0,1,1,-4.88235294117647,87.7099999999999,634.54,0.07333234436038173,0.000988972951589774,0.5411659991099244,0.38451268357810414,3.8800000000000003,0.2222222222222222,91.67206209297565
1,Hay/Silage,Yakima-Tieton,2020.0,1661.0,2.0,191.0,4.81,130.0,281.0,390.0,0.51,15.0,0.17,0.51,191.0,87.70999999999992,0.9045291767804857,1,2.0,1,1,-4.88235294117647,87.7099999999999,0.0,0.26935515406758365,0.498903897822105,0.1584408915304076,0.07330005657990388,4.203744179760128,0.0011804842346330464,56956.8986326758
2,Orchard,Yakima-Tieton,2020.0,15362.0,2.0,1676.0,16.88,1836.0,3456.0,390.0,0.13,15.0,0.17,0.13,1676.0,22578.879999999997,0.20190252123652572,1,2.0,1,1,-4.88235294117647,87.7099999999999,22491.17,0.788070912013618,0.030358577522830055,0.11857665989456449,0.06299385056898739,16.77739484501408,0.0005007360820405997,20931.68295534934
3,Seed,Yakima-Tieton,2020.0,8.0,2.0,9030.0,0.36,270.0,486.0,390.0,0.74,15.0,0.17,0.74,9030.0,2074.7999999999997,0.36175710594315247,1,2.0,1,1,-4.88235294117647,87.7099999999999,1987.09,0.6003475153822838,0.21551473647222497,0.11837426666495857,0.06576348148053254,0.34319119513236657,0.16891891891891891,3777.6259842949976
4,Vegetable,Yakima-Tieton,2020.0,14.0,2.0,780.0,16.52,5724.0,4104.0,390.0,0.3,15.0,0.17,0.3,780.0,2637.6000000000004,0.7953063885267275,1,2.0,1,1,-4.88235294117647,87.7099999999999,2549.89,0.22034257665553095,0.06439555144244831,0.2986807816733713,0.4165810902286495,16.304088413541464,0.23809523809523808,453.62764548419386
5,Vineyard,Yakima-Tieton,2020.0,70.0,2.0,889.0,4.38,2376.0,3132.0,390.0,0.13,15.0,0.17,0.13,1421.095890410959,296.40000000000055,0.9523809523809523,1,2.0,1,1,-4.88235294117647,87.7099999999999,208.690000000001,0.09695980640779597,0.12498860021496103,0.44242149427333416,0.33563009910390873,4.26606199441834,0.10989010989010989,2.8503086007652625
0,Berry,Yakima-Wapato,2020.0,26.0,1.0,2200.0,3.88,5832.0,8208.0,390.0,0.25,15.0,0.17,0.25,3909.0850515463917,722.25,0.9523809523809523,1,1.0,1,1,-4.88235294117647,34.5,687.75,0.07333234436038173,0.0009889729515897738,0.5411659991099242,0.3845126835781041,3.8799999999999994,0.15384615384615385,132.41520080096487
1,Cereal Grain,Yakima-Wapato,2020.0,30580.0,2.0,194.0,3.13,76.0,194.0,390.0,0.74,15.0,0.17,0.74,231.46964856230034,34.5,0.9523809523809523,1,2.0,1,1,-4.88235294117647,34.5,0.0,0.2687862165760079,0.5602543523862487,0.12283751711600834,0.04812191392173522,2.6682522010516383,4.419069167270606e-05,2486923.6958166007
2,Hay/Silage,Yakima-Wapato,2020.0,17430.0,2.0,191.0,4.81,130.0,281.0,390.0,0.51,15.0,0.17,0.51,191.0,87.70999999999992,0.9045291767804857,1,2.0,1,1,-4.88235294117647,34.5,53.2099999999999,0.26935515406758365,0.49890389782210476,0.1584408915304076,0.07330005657990388,4.203744179760128,0.00011249479711563341,597687.3830027326
3,Herb,Yakima-Wapato,2020.0,24799.0,2.0,386.0,0.06,810.0,648.0,390.0,0.41,15.0,0.17,0.41,32865.0,93.89999999999986,0.9523809523809524,1,2.0,1,1,-4.88235294117647,34.5,59.3999999999999,0.1711876833069428,0.313020536859367,0.22924079103719563,0.28655098879649454,0.055733700558432624,9.835172346642617e-05,429258.4109233651
4,Oilseed,Yakima-Wapato,2020.0,1082.0,2.5,400.0,1.12,540.0,567.0,390.0,0.74,15.0,0.17,0.74,1438.59375,76.72500000000014,0.9523809523809523,1,2.5,1,1,-4.88235294117647,34.5,42.2250000000001,0.0960024134497492,0.6762946100890106,0.11662835379722061,0.11107462266401964,0.8932685497279281,0.0012489384023579959,96746.57738440893
5,Orchard,Yakima-Wapato,2020.0,11144.0,2.0,1676.0,16.88,1836.0,3456.0,390.0,0.13,15.0,0.17,0.13,1676.0,22578.879999999997,0.20190252123652572,1,2.0,1,1,-4.88235294117647,34.5,22544.38,0.7880709120136182,0.03035857752283006,0.11857665989456448,0.06299385056898738,16.777394845014083,0.0006902645093599867,15184.3949260782
6,Seed,Yakima-Wapato,2020.0,675.0,2.0,9030.0,0.36,270.0,486.0,390.0,0.74,15.0,0.17,0.74,9030.0,2074.7999999999997,0.36175710594315247,1,2.0,1,1,-4.88235294117647,34.5,2040.3,0.6003475153822838,0.21551473647222497,0.11837426666495858,0.06576348148053254,0.34319119513236657,0.002002002002002002,318737.1924248904
7,Vegetable,Yakima-Wapato,2020.0,3496.0,2.0,780.0,16.52,5724.0,4104.0,390.0,0.3,15.0,0.17,0.3,780.0,2637.6000000000004,0.7953063885267275,1,2.0,1,1,-4.88235294117647,34.5,2603.1,0.2203425766555309,0.0643955514424483,0.29868078167337125,0.4165810902286495,16.30408841354146,0.0009534706331045005,113277.30347233862
8,Vineyard,Yakima-Wapato,2020.0,2369.0,2.0,889.0,4.38,2376.0,3132.0,390.0,0.13,15.0,0.17,0.13,1421.095890410959,296.40000000000055,0.9523809523809523,1,2.0,1,1,-4.88235294117647,34.5,261.900000000001,0.096959806407796,0.12498860021496105,0.44242149427333427,0.3356300991039088,4.266061994418341,0.0032470695197584177,96.46258678875593
