i,g,year,xwater,omegaland,omegasupply,omegalabor,p,y,xland
GRAPE,55,2018,1.91232181,1288.48148,1521.585296,652.107984,979,3.62,3.835141
GRAPE,56,2018,1.858861833,1288.48148,1521.585296,652.107984,979,3.62,1.425832
GRAPE,58,2008,1.97793471,1288.48148,1521.585296,652.107984,979,3.62,1.943103
GRAPE,58,2009,1.934854862,1288.48148,1521.585296,652.107984,979,3.62,1.943103
GRAPE,58,2010,1.742758631,1288.48148,1521.585296,652.107984,979,3.62,1.943103
GRAPE,58,2011,1.849302288,1288.48148,1521.585296,652.107984,979,3.62,1.943103
GRAPE,58,2012,1.694505195,1288.48148,1521.585296,652.107984,979,3.62,12.877983
GRAPE,58,2013,1.846297775,1288.48148,1521.585296,652.107984,979,3.62,12.877981
GRAPE,58,2014,1.894133808,1288.48148,1521.585296,652.107984,979,3.62,12.877981
GRAPE,58,2015,1.97793471,1288.48148,1521.585296,652.107984,979,3.62,11.860845
GRAPE,58,2016,1.930079517,1288.48148,1521.585296,652.107984,979,3.62,11.860845
GRAPE,58,2017,1.889223083,1288.48148,1521.585296,652.107984,979,3.62,11.912887
GRAPE,58,2018,1.931409721,1288.48148,1521.585296,652.107984,979,3.62,11.912887
GRAPE,59,2008,2.000878738,1288.48148,1521.585296,652.107984,979,3.62,0.710312
GRAPE,59,2009,1.940158836,1288.48148,1521.585296,652.107984,979,3.62,0.710312
GRAPE,59,2010,1.646447753,1288.48148,1521.585296,652.107984,979,3.62,0.710312
GRAPE,59,2011,1.848190075,1288.48148,1521.585296,652.107984,979,3.62,0.710312
GRAPE,59,2012,1.606732664,1288.48148,1521.585296,652.107984,979,3.62,1.349766
GRAPE,59,2013,1.71778144,1288.48148,1521.585296,652.107984,979,3.62,1.349766
GRAPE,59,2014,1.750498971,1288.48148,1521.585296,652.107984,979,3.62,1.349766
GRAPE,59,2015,2.018175021,1288.48148,1521.585296,652.107984,979,3.62,1.71778
GRAPE,59,2016,1.894414179,1288.48148,1521.585296,652.107984,979,3.62,1.71778
GRAPE,59,2017,1.943517861,1288.48148,1521.585296,652.107984,979,3.62,1.842228
GRAPE,59,2018,1.964358303,1288.48148,1521.585296,652.107984,979,3.62,1.842228
GRAPE,6,2008,1.095669057,1288.48148,1521.585296,652.107984,979,3.62,1.621705
GRAPE,6,2009,1.11550458,1288.48148,1521.585296,652.107984,979,3.62,1.621705
GRAPE,6,2010,0.911487102,1288.48148,1521.585296,652.107984,979,3.62,5.796076
GRAPE,6,2011,1.11550458,1288.48148,1521.585296,652.107984,979,3.62,5.796076
GRAPE,6,2012,0.94183282,1288.48148,1521.585296,652.107984,979,3.62,5.796075
GRAPE,6,2013,1.005488419,1288.48148,1521.585296,652.107984,979,3.62,5.796076
GRAPE,6,2014,1.074586203,1288.48148,1521.585296,652.107984,979,3.62,9.504415
GRAPE,6,2015,1.17105785,1288.48148,1521.585296,652.107984,979,3.62,9.504416
GRAPE,6,2016,1.113352722,1288.48148,1521.585296,652.107984,979,3.62,9.504416
GRAPE,6,2017,1.141130087,1288.48148,1521.585296,652.107984,979,3.62,10.434041
GRAPE,6,2018,1.191792799,1288.48148,1521.585296,652.107984,979,3.62,10.434041
GRAPE,61,2008,1.91155742,1288.48148,1521.585296,652.107984,979,3.62,12.232235
GRAPE,61,2009,1.896246552,1288.48148,1521.585296,652.107984,979,3.62,12.232235
GRAPE,61,2010,1.662720907,1288.48148,1521.585296,652.107984,979,3.62,12.232235
GRAPE,61,2011,1.785261317,1288.48148,1521.585296,652.107984,979,3.62,12.232235
GRAPE,61,2012,1.613063251,1288.48148,1521.585296,652.107984,979,3.62,9.101689
GRAPE,61,2013,1.706375702,1288.48148,1521.585296,652.107984,979,3.62,10.063195
GRAPE,61,2014,1.640247983,1288.48148,1521.585296,652.107984,979,3.62,10.063195
GRAPE,61,2015,1.958130672,1288.48148,1521.585296,652.107984,979,3.62,10.200236
GRAPE,61,2016,1.862135306,1288.48148,1521.585296,652.107984,979,3.62,10.200236
GRAPE,61,2017,1.901625533,1288.48148,1521.585296,652.107984,979,3.62,8.948539
GRAPE,61,2018,1.831111869,1288.48148,1521.585296,652.107984,979,3.62,8.948539
GRAPE,7,2013,0.752450445,1288.48148,1521.585296,652.107984,979,3.62,1.326555
GRAPE,7,2014,0.741047631,1288.48148,1521.585296,652.107984,979,3.62,1.326555
GRAPE,7,2015,1.048184505,1288.48148,1521.585296,652.107984,979,3.62,0.633964
GRAPE,7,2016,0.796467008,1288.48148,1521.585296,652.107984,979,3.62,0.633964
GRAPE,7,2017,1.038052009,1288.48148,1521.585296,652.107984,979,3.62,0.633964
GRAPE,7,2018,0.991079255,1288.48148,1521.585296,652.107984,979,3.62,1.256403
GRAPE,8,2013,0.786823483,1288.48148,1521.585296,652.107984,979,3.62,1.027503
GRAPE,8,2014,0.825133944,1288.48148,1521.585296,652.107984,979,3.62,1.027503
GRAPE,8,2015,1.033529615,1288.48148,1521.585296,652.107984,979,3.62,0.9812
GRAPE,8,2016,0.923103576,1288.48148,1521.585296,652.107984,979,3.62,0.9812
GRAPE,8,2017,1.038558187,1288.48148,1521.585296,652.107984,979,3.62,0.9812
GRAPE,8,2018,1.056105827,1288.48148,1521.585296,652.107984,979,3.62,0.9812
GRAPE,9,2009,1.037412485,1288.48148,1521.585296,652.107984,979,3.62,0.632877
GRAPE,9,2010,0.70297402,1288.48148,1521.585296,652.107984,979,3.62,0.632877
GRAPE,9,2011,0.953581615,1288.48148,1521.585296,652.107984,979,3.62,0.632878
GRAPE,9,2012,0.916840308,1288.48148,1521.585296,652.107984,979,3.62,0.632879
GRAPE,9,2013,0.802523664,1288.48148,1521.585296,652.107984,979,3.62,5.591214
GRAPE,9,2014,0.858019338,1288.48148,1521.585296,652.107984,979,3.62,5.591214
GRAPE,9,2015,1.101782648,1288.48148,1521.585296,652.107984,979,3.62,8.443795
GRAPE,9,2016,0.884575339,1288.48148,1521.585296,652.107984,979,3.62,8.443795
GRAPE,9,2017,1.006493718,1288.48148,1521.585296,652.107984,979,3.62,8.443795
GRAPE,9,2018,1.126690652,1288.48148,1521.585296,652.107984,979,3.62,8.29735
HAY,1,2008,1.898689831,576.123,414.4266,177.6114,212.2,4.4,25753.64549
HAY,1,2009,2.051608254,576.123,414.4266,177.6114,212.2,4.9,24788.3483
HAY,1,2010,1.705212339,576.123,414.4266,177.6114,212.2,5,25211.91225
HAY,1,2011,1.922761447,576.123,414.4266,177.6114,212.2,5.2,25215.06594
HAY,1,2012,1.886854719,576.123,414.4266,177.6114,212.2,4.9,28574.63011
HAY,1,2013,1.713819633,576.123,414.4266,177.6114,212.2,5.3,28535.81866
HAY,1,2014,1.804739877,576.123,414.4266,177.6114,212.2,4.7,28720.48603
HAY,1,2015,2.158859715,576.123,414.4266,177.6114,212.2,5.2,28739.14079
HAY,1,2016,2.236081347,576.123,414.4266,177.6114,212.2,5.2,28976.24276
HAY,1,2017,2.144846394,576.123,414.4266,177.6114,212.2,5.2,28976.24248
HAY,1,2018,2.115069507,576.123,414.4266,177.6114,212.2,4.5,28977.51625
HAY,10,2008,2.099193597,576.123,414.4266,177.6114,212.2,4.4,654.511406
HAY,10,2009,1.997328723,576.123,414.4266,177.6114,212.2,4.9,799.067718
HAY,10,2010,1.453237454,576.123,414.4266,177.6114,212.2,5,1399.129543
HAY,10,2011,1.880968482,576.123,414.4266,177.6114,212.2,5.2,1405.634106
HAY,10,2012,1.787849939,576.123,414.4266,177.6114,212.2,4.9,2645.970509
HAY,10,2013,1.716771424,576.123,414.4266,177.6114,212.2,5.3,2786.1288
HAY,10,2014,1.886132535,576.123,414.4266,177.6114,212.2,4.7,2842.302573
HAY,10,2015,2.294247458,576.123,414.4266,177.6114,212.2,5.2,3266.067948
HAY,10,2016,2.11014453,576.123,414.4266,177.6114,212.2,5.2,3342.331173
HAY,10,2017,2.073411455,576.123,414.4266,177.6114,212.2,5.2,3200.340239
HAY,10,2018,2.266075043,576.123,414.4266,177.6114,212.2,4.5,3389.899759
HAY,11,2008,2.286736074,576.123,414.4266,177.6114,212.2,4.4,1215.951565
HAY,11,2009,2.031641055,576.123,414.4266,177.6114,212.2,4.9,1565.234066
HAY,11,2010,1.626489949,576.123,414.4266,177.6114,212.2,5,3191.243847
HAY,11,2011,2.042201236,576.123,414.4266,177.6114,212.2,5.2,3269.172749
HAY,11,2012,1.934497472,576.123,414.4266,177.6114,212.2,4.9,3668.835158
HAY,11,2013,1.718635775,576.123,414.4266,177.6114,212.2,5.3,3717.227804
HAY,11,2014,2.011630317,576.123,414.4266,177.6114,212.2,4.7,3604.207117
HAY,11,2015,2.36614848,576.123,414.4266,177.6114,212.2,5.2,3604.20678
HAY,11,2016,2.262208234,576.123,414.4266,177.6114,212.2,5.2,3694.570241
HAY,11,2017,2.119633286,576.123,414.4266,177.6114,212.2,5.2,4145.678291
HAY,11,2018,2.281706064,576.123,414.4266,177.6114,212.2,4.5,4145.678295
HAY,12,2010,1.824500372,576.123,414.4266,177.6114,212.2,5,18.359402
HAY,12,2011,2.11770739,576.123,414.4266,177.6114,212.2,5.2,18.359402
HAY,12,2012,2.13195812,576.123,414.4266,177.6114,212.2,4.9,18.359402
HAY,12,2013,1.853673112,576.123,414.4266,177.6114,212.2,5.3,18.359402
HAY,12,2014,2.088032235,576.123,414.4266,177.6114,212.2,4.7,18.359402
HAY,12,2015,2.418556958,576.123,414.4266,177.6114,212.2,5.2,18.3594
HAY,12,2016,2.495250259,576.123,414.4266,177.6114,212.2,5.2,18.3594
HAY,12,2017,2.219015233,576.123,414.4266,177.6114,212.2,5.2,18.3594
HAY,12,2018,2.329442871,576.123,414.4266,177.6114,212.2,4.5,18.3594
HAY,13,2008,2.478969039,576.123,414.4266,177.6114,212.2,4.4,616.024417
HAY,13,2009,2.145202746,576.123,414.4266,177.6114,212.2,4.9,1018.677445
HAY,13,2010,1.787519126,576.123,414.4266,177.6114,212.2,5,1034.603196
HAY,13,2011,2.211742472,576.123,414.4266,177.6114,212.2,5.2,1287.466105
HAY,13,2012,2.205268193,576.123,414.4266,177.6114,212.2,4.9,1319.725761
HAY,13,2013,1.914410868,576.123,414.4266,177.6114,212.2,5.3,1340.536097
HAY,13,2014,2.142833215,576.123,414.4266,177.6114,212.2,4.7,1340.536079
HAY,13,2015,2.468207069,576.123,414.4266,177.6114,212.2,5.2,1340.535924
HAY,13,2016,2.511376274,576.123,414.4266,177.6114,212.2,5.2,1405.037198
HAY,13,2017,2.248095775,576.123,414.4266,177.6114,212.2,5.2,1405.01535
HAY,13,2018,2.372980496,576.123,414.4266,177.6114,212.2,4.5,1405.015349
HAY,14,2008,2.34798407,576.123,414.4266,177.6114,212.2,4.4,345.236845
HAY,14,2009,2.07527809,576.123,414.4266,177.6114,212.2,4.9,390.109032
HAY,14,2010,1.738497121,576.123,414.4266,177.6114,212.2,5,360.968257
HAY,14,2011,2.0878822,576.123,414.4266,177.6114,212.2,5.2,378.277991
HAY,14,2012,2.20422851,576.123,414.4266,177.6114,212.2,4.9,378.277985
HAY,14,2013,1.84967265,576.123,414.4266,177.6114,212.2,5.3,373.777076
HAY,14,2014,2.044376319,576.123,414.4266,177.6114,212.2,4.7,373.777077
HAY,14,2015,2.29499047,576.123,414.4266,177.6114,212.2,5.2,373.777033
HAY,14,2016,2.492997094,576.123,414.4266,177.6114,212.2,5.2,373.777033
HAY,14,2017,2.185976486,576.123,414.4266,177.6114,212.2,5.2,373.777033
HAY,14,2018,2.339366512,576.123,414.4266,177.6114,212.2,4.5,373.777033
HAY,15,2008,2.329421314,576.123,414.4266,177.6114,212.2,4.4,38.545261
HAY,15,2009,2.075218417,576.123,414.4266,177.6114,212.2,4.9,38.545261
HAY,15,2010,1.829514514,576.123,414.4266,177.6114,212.2,5,38.545261
HAY,15,2011,2.111421801,576.123,414.4266,177.6114,212.2,5.2,258.825365
HAY,15,2012,2.221529033,576.123,414.4266,177.6114,212.2,4.9,315.06733
HAY,15,2013,1.929362581,576.123,414.4266,177.6114,212.2,5.3,113.725095
HAY,15,2014,2.093843052,576.123,414.4266,177.6114,212.2,4.7,112.38835
HAY,15,2015,2.337904472,576.123,414.4266,177.6114,212.2,5.2,293.67502
HAY,15,2016,2.496061122,576.123,414.4266,177.6114,212.2,5.2,293.67501
HAY,15,2017,2.218437385,576.123,414.4266,177.6114,212.2,5.2,293.675013
HAY,15,2018,2.337908336,576.123,414.4266,177.6114,212.2,4.5,567.847416
HAY,16,2008,2.433458157,576.123,414.4266,177.6114,212.2,4.4,188.702582
HAY,16,2009,2.174194605,576.123,414.4266,177.6114,212.2,4.9,200.127363
HAY,16,2010,1.83196644,576.123,414.4266,177.6114,212.2,5,198.806241
HAY,16,2011,2.151065408,576.123,414.4266,177.6114,212.2,5.2,207.778227
HAY,16,2012,2.273043176,576.123,414.4266,177.6114,212.2,4.9,207.778223
HAY,16,2013,1.863688102,576.123,414.4266,177.6114,212.2,5.3,214.455113
HAY,16,2014,2.130169956,576.123,414.4266,177.6114,212.2,4.7,214.455113
HAY,16,2015,2.406022354,576.123,414.4266,177.6114,212.2,5.2,214.455091
HAY,16,2016,2.586262302,576.123,414.4266,177.6114,212.2,5.2,254.339852
HAY,16,2017,2.351419928,576.123,414.4266,177.6114,212.2,5.2,254.339853
HAY,16,2018,2.382149891,576.123,414.4266,177.6114,212.2,4.5,254.339853
HAY,17,2008,2.652724501,576.123,414.4266,177.6114,212.2,4.4,1257.533438
HAY,17,2009,2.570740424,576.123,414.4266,177.6114,212.2,4.9,1439.851291
HAY,17,2010,2.233944886,576.123,414.4266,177.6114,212.2,5,2286.738619
HAY,17,2011,2.424503374,576.123,414.4266,177.6114,212.2,5.2,2286.738619
HAY,17,2012,2.355398657,576.123,414.4266,177.6114,212.2,4.9,2343.25454
HAY,17,2013,2.318086102,576.123,414.4266,177.6114,212.2,5.3,2343.254533
HAY,17,2014,2.633665683,576.123,414.4266,177.6114,212.2,4.7,2181.126143
HAY,17,2015,2.737651145,576.123,414.4266,177.6114,212.2,5.2,2181.125921
HAY,17,2016,2.666558396,576.123,414.4266,177.6114,212.2,5.2,2181.125921
HAY,17,2017,2.523120713,576.123,414.4266,177.6114,212.2,5.2,2067.648159
HAY,17,2018,2.535728633,576.123,414.4266,177.6114,212.2,4.5,2067.648169
HAY,18,2008,2.570833874,576.123,414.4266,177.6114,212.2,4.4,2969.886975
HAY,18,2009,2.507439385,576.123,414.4266,177.6114,212.2,4.9,3087.191591
HAY,18,2010,2.283546007,576.123,414.4266,177.6114,212.2,5,3087.191591
HAY,18,2011,2.357391824,576.123,414.4266,177.6114,212.2,5.2,2934.644227
HAY,18,2012,2.399912463,576.123,414.4266,177.6114,212.2,4.9,3130.710106
HAY,18,2013,2.277360808,576.123,414.4266,177.6114,212.2,5.3,3130.710103
HAY,18,2014,2.548283833,576.123,414.4266,177.6114,212.2,4.7,3059.11242
HAY,18,2015,2.57654389,576.123,414.4266,177.6114,212.2,5.2,3059.112146
HAY,18,2016,2.57654389,576.123,414.4266,177.6114,212.2,5.2,3059.112153
HAY,18,2017,2.421647997,576.123,414.4266,177.6114,212.2,5.2,2844.145908
HAY,18,2018,2.39515449,576.123,414.4266,177.6114,212.2,4.5,2844.145965
HAY,2,2008,2.399738698,576.123,414.4266,177.6114,212.2,4.4,97.945599
HAY,2,2009,2.41030688,576.123,414.4266,177.6114,212.2,4.9,97.945599
HAY,2,2010,2.133227969,576.123,414.4266,177.6114,212.2,5,4811.352057
HAY,2,2011,2.197882129,576.123,414.4266,177.6114,212.2,5.2,4663.450682
HAY,2,2012,2.303321122,576.123,414.4266,177.6114,212.2,4.9,4663.450761
HAY,2,2013,2.150543512,576.123,414.4266,177.6114,212.2,5.3,4954.572263
HAY,2,2014,2.33619324,576.123,414.4266,177.6114,212.2,4.7,4954.572263
HAY,2,2015,2.434483385,576.123,414.4266,177.6114,212.2,5.2,4954.571796
HAY,2,2016,2.463638073,576.123,414.4266,177.6114,212.2,5.2,4074.687124
HAY,2,2017,2.410541766,576.123,414.4266,177.6114,212.2,5.2,4074.687131
HAY,2,2018,2.33566408,576.123,414.4266,177.6114,212.2,4.5,4074.687131
HAY,20,2017,1.981446137,576.123,414.4266,177.6114,212.2,5.2,25.874034
HAY,20,2018,2.140589978,576.123,414.4266,177.6114,212.2,4.5,25.874034
HAY,22,2008,2.025984011,576.123,414.4266,177.6114,212.2,4.4,2701.724434
HAY,22,2009,1.8606561,576.123,414.4266,177.6114,212.2,4.9,2677.44469
HAY,22,2010,1.42087268,576.123,414.4266,177.6114,212.2,5,2677.44469
HAY,22,2011,1.795986801,576.123,414.4266,177.6114,212.2,5.2,4600.543312
HAY,22,2012,1.933900877,576.123,414.4266,177.6114,212.2,4.9,4600.543375
HAY,22,2013,1.516443576,576.123,414.4266,177.6114,212.2,5.3,4992.125203
HAY,22,2014,1.757798161,576.123,414.4266,177.6114,212.2,4.7,4992.125203
HAY,22,2015,2.075616202,576.123,414.4266,177.6114,212.2,5.2,4992.12474
HAY,22,2016,2.090390609,576.123,414.4266,177.6114,212.2,5.2,5743.096618
HAY,22,2017,1.868671313,576.123,414.4266,177.6114,212.2,5.2,5743.096628
HAY,22,2018,2.114675924,576.123,414.4266,177.6114,212.2,4.5,5743.096626
HAY,23,2008,2.578894696,576.123,414.4266,177.6114,212.2,4.4,9836.494137
HAY,23,2009,2.264529411,576.123,414.4266,177.6114,212.2,4.9,12669.42716
HAY,23,2010,1.896422961,576.123,414.4266,177.6114,212.2,5,12669.42716
HAY,23,2011,2.370728862,576.123,414.4266,177.6114,212.2,5.2,14660.05502
HAY,23,2012,2.304368908,576.123,414.4266,177.6114,212.2,4.9,19958.92654
HAY,23,2013,2.016029718,576.123,414.4266,177.6114,212.2,5.3,20553.71658
HAY,23,2014,2.310203739,576.123,414.4266,177.6114,212.2,4.7,21697.09256
HAY,23,2015,2.619496338,576.123,414.4266,177.6114,212.2,5.2,21706.89517
HAY,23,2016,2.639919029,576.123,414.4266,177.6114,212.2,5.2,21627.03377
HAY,23,2017,2.348242936,576.123,414.4266,177.6114,212.2,5.2,22396.6931
HAY,23,2018,2.484170796,576.123,414.4266,177.6114,212.2,4.5,22392.92059
HAY,24,2008,2.244737295,576.123,414.4266,177.6114,212.2,4.4,1583.344557
HAY,24,2009,2.124991037,576.123,414.4266,177.6114,212.2,4.9,1657.032556
HAY,24,2010,1.589728927,576.123,414.4266,177.6114,212.2,5,1657.032556
HAY,24,2011,2.098361153,576.123,414.4266,177.6114,212.2,5.2,2225.467938
HAY,24,2012,2.081806294,576.123,414.4266,177.6114,212.2,4.9,2225.467916
HAY,24,2013,1.796263671,576.123,414.4266,177.6114,212.2,5.3,2243.338318
HAY,24,2014,2.006253286,576.123,414.4266,177.6114,212.2,4.7,2243.338318
HAY,24,2015,2.386766195,576.123,414.4266,177.6114,212.2,5.2,2112.973306
HAY,24,2016,2.408064821,576.123,414.4266,177.6114,212.2,5.2,2119.764704
HAY,24,2017,2.128920815,576.123,414.4266,177.6114,212.2,5.2,2119.764704
HAY,24,2018,2.426634622,576.123,414.4266,177.6114,212.2,4.5,3361.194082
HAY,25,2008,2.385949994,576.123,414.4266,177.6114,212.2,4.4,1005.114753
HAY,25,2009,2.330360861,576.123,414.4266,177.6114,212.2,4.9,991.53784
HAY,25,2010,1.773896487,576.123,414.4266,177.6114,212.2,5,991.53784
HAY,25,2011,2.275143307,576.123,414.4266,177.6114,212.2,5.2,1088.761216
HAY,25,2012,2.205640152,576.123,414.4266,177.6114,212.2,4.9,1088.761234
HAY,25,2013,1.96006596,576.123,414.4266,177.6114,212.2,5.3,1250.705647
HAY,25,2014,2.237697423,576.123,414.4266,177.6114,212.2,4.7,1250.705647
HAY,25,2015,2.609296586,576.123,414.4266,177.6114,212.2,5.2,2017.332473
HAY,25,2016,2.553892114,576.123,414.4266,177.6114,212.2,5.2,2062.470001
HAY,25,2017,2.282776703,576.123,414.4266,177.6114,212.2,5.2,2062.470001
HAY,25,2018,2.590415118,576.123,414.4266,177.6114,212.2,4.5,2816.097742
HAY,26,2008,2.417073133,576.123,414.4266,177.6114,212.2,4.4,3974.636606
HAY,26,2009,2.245289954,576.123,414.4266,177.6114,212.2,4.9,7294.082616
HAY,26,2010,1.787696644,576.123,414.4266,177.6114,212.2,5,7451.018457
HAY,26,2011,2.206755631,576.123,414.4266,177.6114,212.2,5.2,7384.820618
HAY,26,2012,2.12315216,576.123,414.4266,177.6114,212.2,4.9,12149.29658
HAY,26,2013,1.68396577,576.123,414.4266,177.6114,212.2,5.3,12138.4343
HAY,26,2014,2.205036755,576.123,414.4266,177.6114,212.2,4.7,12721.34557
HAY,26,2015,2.558903551,576.123,414.4266,177.6114,212.2,5.2,12721.34413
HAY,26,2016,2.374046903,576.123,414.4266,177.6114,212.2,5.2,12742.57679
HAY,26,2017,2.253538396,576.123,414.4266,177.6114,212.2,5.2,13470.60948
HAY,26,2018,2.484654406,576.123,414.4266,177.6114,212.2,4.5,13511.19432
HAY,27,2008,2.770555963,576.123,414.4266,177.6114,212.2,4.4,1545.587894
HAY,27,2009,2.661449255,576.123,414.4266,177.6114,212.2,4.9,2189.856529
HAY,27,2010,2.131493407,576.123,414.4266,177.6114,212.2,5,2189.854827
HAY,27,2011,2.670533654,576.123,414.4266,177.6114,212.2,5.2,2479.478242
HAY,27,2012,2.503012747,576.123,414.4266,177.6114,212.2,4.9,2611.197737
HAY,27,2013,2.014271562,576.123,414.4266,177.6114,212.2,5.3,3522.893765
HAY,27,2014,2.580739891,576.123,414.4266,177.6114,212.2,4.7,3522.893765
HAY,27,2015,2.984072605,576.123,414.4266,177.6114,212.2,5.2,4981.020591
HAY,27,2016,2.809280924,576.123,414.4266,177.6114,212.2,5.2,5151.599052
HAY,27,2017,2.606034447,576.123,414.4266,177.6114,212.2,5.2,5700.726473
HAY,27,2018,2.918458748,576.123,414.4266,177.6114,212.2,4.5,5699.064836
HAY,28,2008,3.017863815,576.123,414.4266,177.6114,212.2,4.4,1930.528529
HAY,28,2009,2.940563468,576.123,414.4266,177.6114,212.2,4.9,2355.596363
HAY,28,2010,2.340895263,576.123,414.4266,177.6114,212.2,5,2355.596363
HAY,28,2011,2.948720139,576.123,414.4266,177.6114,212.2,5.2,2409.156598
HAY,28,2012,2.760225633,576.123,414.4266,177.6114,212.2,4.9,3224.573176
HAY,28,2013,2.378418274,576.123,414.4266,177.6114,212.2,5.3,5069.947542
HAY,28,2014,2.864208572,576.123,414.4266,177.6114,212.2,4.7,5049.349379
HAY,28,2015,3.260840241,576.123,414.4266,177.6114,212.2,5.2,6177.417462
HAY,28,2016,3.096025089,576.123,414.4266,177.6114,212.2,5.2,6177.417482
HAY,28,2017,2.813882308,576.123,414.4266,177.6114,212.2,5.2,6524.036506
HAY,28,2018,3.202472541,576.123,414.4266,177.6114,212.2,4.5,6524.036511
HAY,29,2008,3.522876092,576.123,414.4266,177.6114,212.2,4.4,517.956334
HAY,29,2009,3.21402938,576.123,414.4266,177.6114,212.2,4.9,1884.063097
HAY,29,2010,3.078913282,576.123,414.4266,177.6114,212.2,5,1918.477996
HAY,29,2011,3.239681966,576.123,414.4266,177.6114,212.2,5.2,2046.763278
HAY,29,2012,3.239967996,576.123,414.4266,177.6114,212.2,4.9,2773.818369
HAY,29,2013,2.966810826,576.123,414.4266,177.6114,212.2,5.3,2773.832634
HAY,29,2014,3.255880951,576.123,414.4266,177.6114,212.2,4.7,2970.488934
HAY,29,2015,3.545873064,576.123,414.4266,177.6114,212.2,5.2,2419.620894
HAY,29,2016,3.585152216,576.123,414.4266,177.6114,212.2,5.2,2058.939424
HAY,29,2017,3.246867617,576.123,414.4266,177.6114,212.2,5.2,2090.521715
HAY,29,2018,3.38138928,576.123,414.4266,177.6114,212.2,4.5,2486.665466
HAY,3,2008,2.149872878,576.123,414.4266,177.6114,212.2,4.4,9168.817077
HAY,3,2009,2.299561106,576.123,414.4266,177.6114,212.2,4.9,9196.516855
HAY,3,2010,1.881167177,576.123,414.4266,177.6114,212.2,5,11142.13294
HAY,3,2011,2.140777412,576.123,414.4266,177.6114,212.2,5.2,13670.19969
HAY,3,2012,2.027689537,576.123,414.4266,177.6114,212.2,4.9,13656.80588
HAY,3,2013,1.978769501,576.123,414.4266,177.6114,212.2,5.3,13764.10981
HAY,3,2014,2.078251559,576.123,414.4266,177.6114,212.2,4.7,13790.06225
HAY,3,2015,2.426995288,576.123,414.4266,177.6114,212.2,5.2,13681.34437
HAY,3,2016,2.240676521,576.123,414.4266,177.6114,212.2,5.2,14593.34075
HAY,3,2017,2.370977432,576.123,414.4266,177.6114,212.2,5.2,14593.11167
HAY,3,2018,2.296639285,576.123,414.4266,177.6114,212.2,4.5,14950.444
HAY,30,2008,3.854819875,576.123,414.4266,177.6114,212.2,4.4,28551.44457
HAY,30,2009,3.713002493,576.123,414.4266,177.6114,212.2,4.9,29288.33276
HAY,30,2010,3.698114828,576.123,414.4266,177.6114,212.2,5,29322.49413
HAY,30,2011,3.665470071,576.123,414.4266,177.6114,212.2,5.2,29359.24269
HAY,30,2012,3.800370137,576.123,414.4266,177.6114,212.2,4.9,26901.09297
HAY,30,2013,3.644202373,576.123,414.4266,177.6114,212.2,5.3,28758.07517
HAY,30,2014,3.754292337,576.123,414.4266,177.6114,212.2,4.7,29300.11814
HAY,30,2015,3.860488271,576.123,414.4266,177.6114,212.2,5.2,28631.37578
HAY,30,2016,3.800370137,576.123,414.4266,177.6114,212.2,5.2,26128.63895
HAY,30,2017,3.688817291,576.123,414.4266,177.6114,212.2,5.2,26177.0857
HAY,30,2018,3.745056783,576.123,414.4266,177.6114,212.2,4.5,34154.707
HAY,31,2008,4.609506276,576.123,414.4266,177.6114,212.2,4.4,14557.48692
HAY,31,2009,4.590751996,576.123,414.4266,177.6114,212.2,4.9,14179.98859
HAY,31,2010,4.511219547,576.123,414.4266,177.6114,212.2,5,13274.89555
HAY,31,2011,4.574921668,576.123,414.4266,177.6114,212.2,5.2,13083.30447
HAY,31,2012,4.520982319,576.123,414.4266,177.6114,212.2,4.9,14431.05948
HAY,31,2013,4.598696945,576.123,414.4266,177.6114,212.2,5.3,14387.72738
HAY,31,2014,4.607158432,576.123,414.4266,177.6114,212.2,4.7,9746.868589
HAY,31,2015,4.589959911,576.123,414.4266,177.6114,212.2,5.2,9429.905376
HAY,31,2016,4.535823163,576.123,414.4266,177.6114,212.2,5.2,11276.53074
HAY,31,2017,4.58982912,576.123,414.4266,177.6114,212.2,5.2,11310.92471
HAY,31,2018,4.592436368,576.123,414.4266,177.6114,212.2,4.5,14859.00614
HAY,32,2008,4.453682765,576.123,414.4266,177.6114,212.2,4.4,18108.54536
HAY,32,2009,4.361690518,576.123,414.4266,177.6114,212.2,4.9,19328.83867
HAY,32,2010,4.187220162,576.123,414.4266,177.6114,212.2,5,19338.83485
HAY,32,2011,4.293825435,576.123,414.4266,177.6114,212.2,5.2,14348.95991
HAY,32,2012,4.155160099,576.123,414.4266,177.6114,212.2,4.9,13873.34109
HAY,32,2013,4.367834983,576.123,414.4266,177.6114,212.2,5.3,16576.23578
HAY,32,2014,4.437402384,576.123,414.4266,177.6114,212.2,4.7,16576.23578
HAY,32,2015,4.453682765,576.123,414.4266,177.6114,212.2,5.2,15730.87121
HAY,32,2016,4.371261599,576.123,414.4266,177.6114,212.2,5.2,15733.51813
HAY,32,2017,4.400389726,576.123,414.4266,177.6114,212.2,5.2,16038.09147
HAY,32,2018,4.37477995,576.123,414.4266,177.6114,212.2,4.5,16720.10512
HAY,33,2008,4.59215138,576.123,414.4266,177.6114,212.2,4.4,13582.65953
HAY,33,2009,4.575834297,576.123,414.4266,177.6114,212.2,4.9,13702.8287
HAY,33,2010,4.537715013,576.123,414.4266,177.6114,212.2,5,13057.19937
