,i,g,year,xwater,ETc,Pe,omegaland,omegasupply,omegalabor,p,y,TotalAcres,xland,NonIrrigatedAcres,MarginalProfit,MarginalRevenue,omegawater,sigma,theta,pc,pimarginal,price_yield_correction_factor,alphaland,alphawater,alphasupply,alphalabor,rho,lambdaland,lambdacrop,betaland,betawater,betasupply,betalabor,tau,gamma,delta
11,PEAR,37-WIP,2017.0,4.042355169666666,3.2510188439999994,0.251364194,2639.021143,3444.1768800000004,1476.075806,284.58,26.79285714,920.25808,920.25808,0.0,65.43745714,7624.711286000001,15.0,0.17,0.11,284.58,4.8021283561996215,0.9993701888272531,1,4.042355169666666,1,1,-4.88235294117647,4.80212835619841,0.0,0.04190273740610737,0.8801147217384319,0.05458777859565263,0.023394762259808067,17.379718276911372,0.00987865174833248,30.15803853426613
12,POTATO,37-WIP,2017.0,2.599098589,2.079278872,0.251253869,1082.164,3084.3638000000005,1321.8702,176.76,30.5,309.10351933333334,309.10351933333334,0.0,-97.218,5391.18,15.0,0.17,0.19000000000000003,190.28700664841804,276.36922394175053,0.9523809523809522,1,2.599098589,1,1,-4.88235294117647,4.80212835619841,271.567095585552,0.13726185271685729,0.41754635389499567,0.311634255371703,0.13355753801644413,27.341377367940062,0.01702716910531555,413.2067273321585
13,VEGETABLE,37-WIP,2017.0,3.08412965,2.478769186,0.2513504656666667,789.426,1844.7848999999999,790.6221,106.32,32.0,3071.283395,3059.436367,11.847028,-22.593,3402.24,15.0,0.17,0.3,113.89530287460938,173.55474723750012,0.9523809523809522,1,3.08412965,1,1,-4.88235294117647,4.80212835619841,168.752618881302,0.06460682725563328,0.7585824885373084,0.12376747894494082,0.05304320526211749,23.98089717215615,0.0010895253025320836,31530.583723613076
0,APPLE,38-YTID,2017.0,3.448604154,2.899354707,1.1293662316666666,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19834.10211,19780.367726666667,53.73438466666667,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1194.8642727099977,0.9625661065925061,1,3.448604154,1,1,-4.88235294117647,9.85649292119979,1185.0077797888,0.11554780364738555,0.4063390083955703,0.33467923155130186,0.1434339564057422,13.646848416465156,0.000459592522066882,1520.7847658380301
1,BEAN,38-YTID,2017.0,1.627017941,1.301614353,0.874085805,421.592,427.0364,183.0156,938.3912,1.1,20.671132,20.671132,0.0,0.58632,1032.23032,15.0,0.17,0.17,1008.0470296097727,52.80246345575006,0.9523809523809523,1,1.627017941,1,1,-4.88235294117647,9.85649292119979,42.9459705345503,0.35212937933130833,0.19504654984169134,0.31697684957890016,0.13584722124810006,1.0569936401170066,0.28456849587030214,4.648141821416802
2,BLUEBERRY,38-YTID,2017.0,2.8915199433333334,2.391652836,1.129159932,4254.082,12661.36348,5426.298636,4131.7,6.140473171,24.34780333333333,19.018683333333332,5.32912,3028.84888,25370.593000000004,15.0,0.17,0.11,4131.7,2985.4760854706983,0.8823253329002733,1,2.8915199433333334,1,1,-4.88235294117647,9.85649292119979,2975.6195925495,0.21895141915217148,0.23400976401848902,0.38292717174424507,0.16411164508509432,5.8162186438516,0.4779988673020175,1.7066856456916222
3,CANEBERRY,38-YTID,2017.0,3.367072911,2.822214067,0.87508364,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,3.420701,3.420701,0.0,4687.997667,10930.7,15.0,0.17,0.11,2384.88,4637.49157154004,0.5757370002033436,1,3.367072911,1,1,-4.88235294117647,9.85649292119979,4627.63507861884,0.2277547915403072,0.6352450204403166,0.09590013161691585,0.041100056402460415,3.7314945614490407,2.6576158193624906,0.2880574252218894
4,CHERRY,38-YTID,2017.0,3.5324172103333336,2.8976668159999996,1.128554417,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3286.3156486666667,3275.684495666667,10.631153,8433.070306,25441.26616,15.0,0.17,0.11,3467.15,8380.084053241548,0.6706105741201406,1,3.5324172103333336,1,1,-4.88235294117647,9.85649292119979,8370.22756032035,0.21907458962318083,0.49735831227910404,0.19849696864464283,0.08507012945307238,6.3762234131041895,0.0027752700551397,449.293231574837
5,CORN,38-YTID,2017.0,2.135089223,1.708071379,1.128014225,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,182.77431033333332,182.406008,0.36830233333333334,154.906,1262.59,15.0,0.17,0.45,180.37,122.87966165500006,0.9026765128386888,1,2.135089223,1,1,-4.88235294117647,9.85649292119979,113.0231687338,0.2016197025620837,0.5136558351082412,0.19930712363077246,0.08541733869890247,6.071045719778934,0.012182834581973978,4537.808353940376
6,GRAIN,38-YTID,2017.0,1.8964164246666666,1.6256221680000003,1.1292140290000001,132.625,165.6221,70.9809,250.25891880000003,1.796407186,389.8016626666667,349.047476,40.75418666666666,80.33892,449.56692,15.0,0.17,0.38000000000000006,250.25891880000003,51.892673722910466,0.8845718592636086,1,1.8964164246666666,1,1,-4.88235294117647,9.85649292119979,42.0361808017108,0.17272787833458741,0.6057869198794331,0.15503964125018568,0.06644556053579387,1.5045861895608668,0.007539315217304194,1761.269659042017
7,GRAPE,38-YTID,2017.0,1.779278566333333,1.470607728,1.1284836013333333,1288.48148,1521.585296,652.107984,979.0,3.6199999999999997,167.02568633333337,165.64509466666667,1.3805916666666667,81.80524,3543.98,15.0,0.17,0.11,979.0,55.116061504999834,0.9844479761440527,1,1.779278566333333,1,1,-4.88235294117647,9.85649292119979,45.2595685838,0.3391176708444826,0.11225241619942807,0.3840409390692626,0.1645889738868268,3.538259500162773,0.0548818491075938,2.75872754645207
8,HAY,38-YTID,2017.0,3.7129706133333333,3.076646122,1.1293050196666667,576.123,414.4266,177.6114,212.19999999999996,6.0,7399.371775333333,7281.1263026666675,118.24547266666666,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,49.344440799999724,0.9612437631165568,1,3.7129706133333333,1,1,-4.88235294117647,9.85649292119979,39.4879478788,0.017922100554827243,0.9651136837624068,0.01187495097793613,0.0050892647048297705,3.0453533164753566,0.00026929684120537297,326900.5416416808
9,HOPS,38-YTID,2017.0,2.1152618983333333,1.7194755299999998,1.1281700016666667,3255.9888000000005,2143.8816,918.8064,13598.0,0.6536,671.0982873333334,670.9315306666666,0.16675666666666666,2568.976,8887.6528,15.0,0.17,0.20000000000000004,13598.0,2537.247071524999,0.714520005605417,1,2.1152618983333333,1,1,-4.88235294117647,9.85649292119979,2527.3905786038,0.5743732372246857,0.12197504546553209,0.21255620211684745,0.09109551519293461,0.6368824561333328,0.007452325269363601,5237.897548031956
10,PASTURE,38-YTID,2017.0,2.36538738,2.004988795,1.1291514943333334,235.939,257.6728,110.4312,225.17,2.5,11830.978033333333,9974.134981666668,1856.8430500000002,-41.118,562.925,15.0,0.17,0.51,268.60000049399997,31.97619053499996,0.9523809523809524,1,2.36538738,1,1,-4.88235294117647,9.85649292119979,22.1196976138001,0.08900203197025933,0.7887129870588675,0.08559948667961129,0.03668549429126198,1.838610441729233,0.00019658690375953233,191816.05205855714
11,PEAR,38-YTID,2017.0,3.7053975320000005,3.035295219,1.1285558070000001,2639.021143,3444.1768800000004,1476.075806,284.58,26.79285714,2460.227768333333,2460.227768333333,0.0,65.43745714,7624.711286000001,15.0,0.17,0.11,284.58,9.856492921199182,0.9987072962433715,1,3.7053975320000005,1,1,-4.88235294117647,9.85649292119979,0.0,0.0648459888383716,0.8147035054713702,0.08431535397828457,0.03613515171197354,18.998307610980223,0.003695149371095699,80.77895752544413
12,VEGETABLE,38-YTID,2017.0,2.8150653616666665,2.319720025,1.128700787,789.426,1844.7848999999999,790.6221,106.32,32.0,13.004187000000002,12.818673666666667,0.18551333333333334,-22.593,3402.24,15.0,0.17,0.3,113.76287279519534,173.3529490212501,0.9523809523809524,1,2.8150653616666665,1,1,-4.88235294117647,9.85649292119979,163.496456100051,0.09432288120740799,0.6474878619056669,0.18073247982084756,0.07745677706607754,25.90838272175252,0.2600373033913207,132.08170279543486
0,APPLE,39-EW,2017.0,3.663145688666667,2.969706079,0.12125166533333336,5007.715533,17965.50499,7699.50214,2102.721739,15.18,267.440433,267.440433,0.0,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1191.6461496899974,0.9626669271433036,1,3.663145688666667,1,1,-4.88235294117647,7.60618099619842,1184.0399686938,0.09844478847742202,0.4939993489183408,0.28528910380708633,0.122266758797151,13.20776904182042,0.03399227629469584,20.551100018587046
1,BEAN,39-EW,2017.0,1.649496291,1.319597033,0.121048945,421.5919999999999,427.0364,183.01560000000003,938.3912,1.1,222.22102166666664,222.22102166666664,0.0,0.58632,1032.23032,15.0,0.17,0.17,1008.3688787120454,52.819322218250136,0.9523809523809522,1,1.649496291,1,1,-4.88235294117647,7.60618099619842,45.2131412220518,0.3464572412350554,0.20802865943513435,0.31185986953086703,0.13365422979894304,1.0535450160210074,0.026470731243419664,49.970728818839326
2,CHERRY,39-EW,2017.0,3.678749858333333,2.9636216780000004,0.121133206,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,73.345144,73.345144,0.0,8433.070306,25441.26616,15.0,0.17,0.11,3467.15,8377.889063521548,0.6706968508685703,1,3.678749858333333,1,1,-4.88235294117647,7.60618099619842,8370.28288252535,0.1931344700930529,0.5568253620076041,0.17502811750859118,0.07501205039075175,6.213995862921917,0.12394697992424815,10.058032141143732
3,CORN,39-EW,2017.0,2.170124651,1.7360997209999998,0.121048945,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,86.63568400000001,86.63568400000001,0.0,154.906,1262.59,15.0,0.17,0.45,180.37,122.35413023500018,0.9030927456775357,1,2.170124651,1,1,-4.88235294117647,7.60618099619842,114.747949238802,0.19156516333467172,0.537630278483296,0.1895631907274226,0.08124136745460966,6.009036351231905,0.025650195388567856,2153.060314084118
4,GRAIN,39-EW,2017.0,2.0422259486666667,1.66561189,0.121264469,132.625,165.6221,70.9809,250.25891880000003,1.796407186,1695.5365063333331,1619.2751223333335,76.261384,80.33892,449.56692,15.0,0.17,0.38000000000000006,250.25891880000003,49.70553086291051,0.8894368588048293,1,2.0422259486666667,1,1,-4.88235294117647,7.60618099619842,42.0993498667121,0.12845008389724133,0.7048654060730606,0.1166791570207887,0.050005353008909445,1.4194896802822459,0.0016251586349183107,8073.901023802102
5,GRAPE,39-EW,2017.0,1.8605991953333334,1.510012408,0.12112004266666666,1288.48148,1521.585296,652.107984,979.0,3.6199999999999997,308.32663333333335,308.32663333333335,0.0,81.80524,3543.98,15.0,0.17,0.11,979.0,53.89625207000017,0.9847921681076078,1,1.8605991953333334,1,1,-4.88235294117647,7.60618099619842,46.2900710738013,0.32784534022064865,0.14127933617127436,0.37161272652565397,0.15926259708242313,3.5144991274350104,0.02948467017794362,5.130347841306701
6,HAY,39-EW,2017.0,3.910861966,3.156703883,0.12125349733333335,576.123,414.4266,177.6114,212.19999999999996,6.0,21205.840643333333,21061.6363,144.20434600000002,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,46.376070509999714,0.9635751881008484,1,3.910861966,1,1,-4.88235294117647,7.60618099619842,38.7698895138014,0.013264894187718507,0.9741193095851893,0.008831057358964575,0.0037847388681276754,2.866117631660182,9.309743487145347e-05,941116.0600750905
7,HOPS,39-EW,2017.0,2.1845484366666668,1.759014638,0.12107407766666667,3255.9888000000005,2143.8816,918.8064,13598.0,0.6536,202.522884,202.522884,0.0,2568.976,8887.6528,15.0,0.17,0.20000000000000004,13598.0,2536.2077734499994,0.7146369429001548,1,2.1845484366666668,1,1,-4.88235294117647,7.60618099619842,2528.6015924538,0.56006695020685,0.14379145552169934,0.2072991159900156,0.08884247828143525,0.6336239775063793,0.02468856803362527,1580.7929186915983
8,PASTURE,39-EW,2017.0,2.5318280053333333,2.057356686,0.121239838,235.939,257.6728,110.4312,225.17,2.5,4650.841020333334,4548.509114333333,102.331906,-41.118,562.925,15.0,0.17,0.51,269.6485764336,32.10102100400002,0.9523809523809522,1,2.5318280053333333,1,1,-4.88235294117647,7.60618099619842,24.4948400078016,0.06415476367262077,0.8477403890046209,0.06167339312593093,0.026431454196827547,1.720582500893214,0.00043108285911676775,87514.71464232657
9,PEAR,39-EW,2017.0,3.855418327,3.105288568,0.12113353533333333,2639.021143,3444.1768800000004,1476.075806,284.58,26.79285714,51.683424,51.683424,0.0,65.43745714,7624.711286000001,15.0,0.17,0.11,284.58,7.6061809961996305,0.9990024302938183,1,3.855418327,1,1,-4.88235294117647,7.60618099619842,0.0,0.053361599335223595,0.8474357097237804,0.06944188365466467,0.029760807286331178,18.25793626473469,0.17589602985493166,1.6955285269274478
10,POTATO,39-EW,2017.0,2.490970055,1.992776044,0.121048945,1082.164,3084.3638000000005,1321.8702,176.76,30.5,166.55031366666665,166.55031366666665,0.0,-97.218,5391.18,15.0,0.17,0.19000000000000003,190.23116978250002,276.2881275412501,0.9523809523809522,1,2.490970055,1,1,-4.88235294117647,7.60618099619842,268.681946545051,0.15121949337365073,0.35828955765801906,0.34334366427783125,0.1471472846904991,27.887775069210406,0.0316010086013438,222.62962927438284
11,VEGETABLE,39-EW,2017.0,2.937172909333333,2.363199948,0.121163805,789.426,1844.7848999999999,790.6221,106.32,32.0,11.749152333333335,11.749152333333335,0.0,-22.593,3402.24,15.0,0.17,0.3,113.82297260381252,173.44452968200025,0.9523809523809522,1,2.937172909333333,1,1,-4.88235294117647,7.60618099619842,165.838348685802,0.07969059027995155,0.702193751400672,0.15268096082356353,0.06543469749581296,25.031334324512798,0.28370841051029577,121.07302990545128
0,APPLE,39-KRD,2017.0,3.3568412383333333,2.8223447299999997,0.930293292,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1163.6216916666665,1163.6216916666665,0.0,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1196.2407164449978,0.9625229839975518,1,3.3568412383333333,1,1,-4.88235294117647,11.3299979811991,1184.9107184638,0.12289602678293376,0.36869816298672614,0.3558840671414287,0.15252174308891128,13.819645454574246,0.007812598506897972,89.48321237760456
1,BEAN,39-KRD,2017.0,1.576960277,1.261568222,0.790769931,421.592,427.0364,183.0156,938.3912,1.1,145.717826,145.717826,0.0,0.58632,1032.23032,15.0,0.17,0.17,1007.3302948752273,52.76492020775004,0.9523809523809523,1,1.576960277,1,1,-4.88235294117647,11.3299979811991,41.434922226551,0.36403430902299433,0.16779531372008,0.32771926407984797,0.1404511131770777,1.064078693603534,0.04036810802527667,32.763736342571626
2,BLUEBERRY,39-KRD,2017.0,2.827605337,2.33757384,0.9302031986666668,4254.082,12661.36348,5426.298636,4131.7,6.140473171,1.4430413333333334,1.4430413333333334,0.0,3028.84888,25370.593000000004,15.0,0.17,0.11,4131.7,2986.4348045656975,0.8822875443040439,1,2.827605337,1,1,-4.88235294117647,11.3299979811991,2975.1048065845,0.22547461851537154,0.21126327941087145,0.3942834714142611,0.16897863065949592,5.851138386553326,6.299825847614269,0.12951180858562178
3,CHERRY,39-KRD,2017.0,3.441599329666667,2.823418485,0.9296058503333334,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,93.98283266666665,93.98283266666665,0.0,8433.070306,25441.26616,15.0,0.17,0.11,3467.15,8381.446321451549,0.6705570285064288,1,3.441599329666667,1,1,-4.88235294117647,11.3299979811991,8370.11632347035,0.23575126923243403,0.45913313381210624,0.2135809178432586,0.09153467911220112,6.47259649802805,0.09672946465821312,12.892282242614035
4,CORN,39-KRD,2017.0,2.065113692,1.652090953,0.9291228933333334,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,50.69723333333334,50.05604733333333,0.641186,154.906,1262.59,15.0,0.17,0.45,180.37,123.92929462000006,0.9018451796545196,1,2.065113692,1,1,-4.88235294117647,11.3299979811991,112.599296638801,0.22226448673849308,0.46450126758064025,0.21926397197660666,0.09397027370425999,6.190876306346514,0.04439468037545984,1247.8322790426678
5,GRAIN,39-KRD,2017.0,1.8675993983333334,1.595152015,0.9302022129999999,132.625,165.6221,70.9809,250.25891880000003,1.796407186,1717.214522,1669.4506423333332,47.76387966666667,80.33892,449.56692,15.0,0.17,0.38000000000000006,250.25891880000003,52.32492911791047,0.8836103663786101,1,1.8675993983333334,1,1,-4.88235294117647,11.3299979811991,40.9949311367114,0.1825857643196359,0.5838356676789811,0.1635049976009681,0.07007357040041491,1.5210587730407013,0.001576314316001792,8443.66771011113
6,GRAPE,39-KRD,2017.0,1.7252027533333332,1.426316214,0.9295249646666667,1288.48148,1521.585296,652.107984,979.0,3.6199999999999997,22.911219,20.21507,2.696149,81.80524,3543.98,15.0,0.17,0.11,979.0,55.92719870000004,0.9842190986687284,1,1.7252027533333332,1,1,-4.88235294117647,11.3299979811991,44.5972007188007,0.34569414681650623,0.09537384405886921,0.39125240638723735,0.1676796027373874,3.5517674144487197,0.4497095034006358,0.3368740737152511
7,HAY,39-KRD,2017.0,3.617622365666667,2.998504698,0.9302968293333334,576.123,414.4266,177.6114,212.19999999999996,6.0,31392.319399999997,30828.73507,563.584334,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,50.774664514999735,0.9601204331487593,1,3.617622365666667,1,1,-4.88235294117647,11.3299979811991,39.4446665338007,0.020812418014650336,0.9595324723334574,0.013758576756324657,0.00589653289556771,3.1385870304228427,6.360248999102026e-05,1387281.9188964523
8,PASTURE,39-KRD,2017.0,2.3090357436666666,1.952704214,0.9301419800000001,235.939,257.6728,110.4312,225.17,2.5,25557.956253333334,24211.72898,1346.2272723333333,-41.118,562.925,15.0,0.17,0.51,268.2449851851,31.933926807750026,0.9523809523809524,1,2.3090357436666666,1,1,-4.88235294117647,11.3299979811991,20.603928826551,0.09935125483777557,0.7641228380964026,0.09556813494607516,0.040957772119746494,1.880057050657765,8.098489436029902e-05,465550.7120043434
9,PEAR,39-KRD,2017.0,3.6071638613333334,2.95513607,0.9296061999999999,2639.021143,3444.1768800000004,1476.075806,284.58,26.79285714,106.605501,106.605501,0.0,65.43745714,7624.711286000001,15.0,0.17,0.11,284.58,11.329997981199389,0.9985140423607074,1,3.6071638613333334,1,1,-4.88235294117647,11.3299979811991,0.0,0.07365166974978381,0.7896174570042663,0.09571161126660699,0.041019261979342816,19.498079948283323,0.0852761724829668,3.502225160617204
10,POTATO,39-KRD,2017.0,2.380686004,1.904548803,0.790769931,1082.164,3084.3638,1321.8702,176.76,30.5,28.379084,28.379084,0.0,-97.218,5391.18,15.0,0.17,0.19,190.17421982173775,276.2054145030006,0.9523809523809523,1,2.380686004,1,1,-4.88235294117647,11.3299979811991,264.875416521802,0.16503965786474442,0.2996101317522627,0.3747451472680949,0.16060506311489783,28.390418559977597,0.18545904775280422,37.93232279732666
11,VEGETABLE,39-KRD,2017.0,2.745070198666667,2.262632069,0.9297762156666667,789.426,1844.7848999999999,790.6221,106.32,32.0,11.733021,11.733021,0.0,-22.593,3402.24,15.0,0.17,0.3,113.72842205090626,173.30045264900022,0.9523809523809522,1,2.745070198666667,1,1,-4.88235294117647,11.3299979811991,161.970454667801,0.10354814210493593,0.6129949135164553,0.1984198610650261,0.08503708331358262,26.406969621104174,0.28409847159851953,120.88870761529044
0,BLUEBERRY,4,2017.0,2.0537947583333334,1.99696968,3.966684668333334,4254.082,12661.36348,5426.298636,4131.7,6.140473171,16.554886,16.554886,0.0,3028.84888,25370.593000000004,15.0,0.17,0.11,4131.7,2998.041963245698,0.8818300398744188,1,2.0537947583333334,1,1,-4.88235294117647,64.8661229349998,2933.1758403107,0.2749711875770582,0.03921787513952162,0.4800676560528949,0.20574328123052518,6.0918775271148675,0.5491375229590281,1.4881696561352027
1,HAY,4,2017.0,2.6781918043333337,2.580155175,3.968293366333333,576.123,414.4266,177.6114,212.19999999999996,6.0,540.5128166666667,22.957376,517.5554406666666,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,64.8661229349998,0.949052683839931,1,2.6781918043333337,1,1,-4.88235294117647,64.8661229349998,0.0,0.10401321246520849,0.7999168667231684,0.06724894456813608,0.028820976243486895,4.343877702470392,0.08540977478112002,1056.2951254657567
2,VEGETABLE,4,2017.0,2.070916257,1.939552882,3.964703667,789.426,1844.7848999999999,790.6221,106.32,32.0,3.055614,3.055614,0.0,-22.593,3402.24,15.0,0.17,0.3,113.39661190774218,172.79483719275018,0.9523809523809522,1,2.070916257,1,1,-4.88235294117647,64.8661229349998,107.92871425775,0.2054389830606416,0.23188838181906835,0.3938708445842031,0.16880179053608704,30.3701846210361,1.0908882251924927,31.46633995297249
0,APPLE,40,2017.0,4.0363741756666665,3.259792528,0.10651883966666668,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1679.2899613333332,1679.2899613333332,0.0,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1186.0477223849982,0.9628423202283353,1,4.0363741756666665,1,1,-4.88235294117647,1.82569798619897,1184.2220243988,0.07126852118339753,0.6334171393919907,0.20672003758572174,0.08859430183889003,12.364447494532984,0.00541354340240981,128.926242218776
1,BEAN,40,2017.0,1.809696828,1.447757462,0.1562050805,421.592,427.0364,183.0156,938.3912,1.1,139.258052,139.258052,0.0,0.58632,1032.23032,15.0,0.17,0.17,1010.6626591281819,52.93947262100005,0.9523809523809523,1,1.809696828,1,1,-4.88235294117647,1.82569798619897,51.1137746348011,0.301105160618139,0.31179763710182,0.2709680415960286,0.11612916068401227,1.0241244868494748,0.04224066656609896,31.32281863808217
2,CHERRY,40,2017.0,4.047861664,3.253470451,0.10641323533333334,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,4385.220253333333,4385.220253333333,0.0,8433.070306,25441.26616,15.0,0.17,0.11,3467.15,8372.352386436549,0.6709144767151279,1,4.047861664,1,1,-4.88235294117647,1.82569798619897,8370.52668845035,0.1359149492484404,0.6880356229644516,0.12323459943622583,0.05281482835088218,5.783111808008441,0.0020730792447651468,601.0570060699899
3,CORN,40,2017.0,2.382558337,1.906046669,0.106347957,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,224.50146533333336,224.50146533333336,0.0,154.906,1262.59,15.0,0.17,0.45,180.37,119.16762494500017,0.9056165303503115,1,2.382558337,1,1,-4.88235294117647,1.82569798619897,117.341926958801,0.13671693659252016,0.6687982022598725,0.13613940280332534,0.05834545834428227,5.6151056126962064,0.009898475357043796,5544.399564657381
4,GRAIN,40,2017.0,2.2362918085,1.825553607,0.15642045300000001,132.625,165.6221,70.9809,250.2589188,1.796407186,236.035706,10.188477,225.847229,80.33892,449.56692,15.0,0.17,0.38,250.2589188,46.7945429654105,0.8959119524280398,1,2.2362918085,1,1,-4.88235294117647,1.82569798619897,44.9688449792115,0.08452583101283874,0.8040088020344307,0.07802575686691139,0.03343961008581917,1.30719081260999,0.25828972744095324,49.98991479674106
5,GRAPE,40,2017.0,2.0425115640000002,1.652421218,0.10640941033333334,1288.48148,1521.585296,652.107984,979.0,3.6199999999999997,21.358317,21.358317,0.0,81.80524,3543.98,15.0,0.17,0.11,979.0,51.167566539999974,0.9855621175796703,1,2.0425115640000002,1,1,-4.88235294117647,1.82569798619897,49.3418685538009,0.2967305854163076,0.22179907639640276,0.33702923673110274,0.14444110145618688,3.4448823247715334,0.4256378951070485,0.3546656259262703
6,HAY,40,2017.0,4.296583093,3.4603443649999996,0.1064981,576.123,414.4266,177.6114,212.19999999999996,6.0,401.82480133333337,358.66491933333333,43.159882,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,40.59025360499974,0.9681194992106504,1,4.296583093,1,1,-4.88235294117647,1.82569798619897,38.7645556188008,0.007641594571339292,0.9850225579494946,0.0051350932354162805,0.0022007542437498346,2.564875967426945,0.005466897396517308,15877.588827960903
7,PASTURE,40,2017.0,2.785574674333333,2.25365642,0.10648426533333333,235.939,257.6728,110.4312,225.17,2.5,286.620205,256.14467399999995,30.475531,-41.118,562.925,15.0,0.17,0.51,271.2471804483,32.29133100575007,0.9523809523809522,1,2.785574674333333,1,1,-4.88235294117647,1.82569798619897,30.4656330195511,0.039166768208859296,0.9070829941103586,0.03762516637654752,0.016125071304234653,1.5568368406684046,0.007654987640795102,4931.801450765118
8,PEAR,40,2017.0,4.240783861,3.408132511,0.10641377766666667,2639.021143,3444.1768800000004,1476.075806,284.58,26.79285714,273.8980423333333,273.8980423333333,0.0,65.43745714,7624.711286000001,15.0,0.17,0.11,284.58,1.825697986199278,0.9997605551321248,1,4.240783861,1,1,-4.88235294117647,1.82569798619897,0.0,0.03253336741343841,0.9068525954844258,0.0424298259690311,0.018184211133104557,16.5055709864116,0.033190850921984594,8.96588520758924
9,POTATO,40,2017.0,2.738019805,2.190415844,0.106347957,1082.164,3084.3638000000005,1321.8702,176.76,30.5,280.246169,280.246169,0.0,-97.218,5391.18,15.0,0.17,0.19000000000000003,190.35874465340166,276.47341485375,0.9523809523809524,1,2.738019805,1,1,-4.88235294117647,1.82569798619897,274.647716867551,0.11940337401627257,0.4933562919893551,0.2710682337960607,0.11617210019831171,26.57349746208075,0.01878048115168647,374.6592199508247
10,VEGETABLE,40,2017.0,3.233415212666667,2.59438346,0.106419969,789.426,1844.7848999999999,790.6221,106.32,32.0,12.07958,12.07958,0.0,-22.593,3402.24,15.0,0.17,0.3,113.96877936248438,173.66671140950015,0.9523809523809522,1,3.233415212666667,1,1,-4.88235294117647,1.82569798619897,171.841013423301,0.05197511939666083,0.8058001582468279,0.09955730564955785,0.04266741670695337,22.93826303684162,0.2759477840565097,124.50675441037036
0,APPLE,41,2017.0,4.284996344333334,3.462839828,0.10349413466666668,5007.715533,17965.50499,7699.50214,2102.721739,15.18,37945.149743333335,37945.149743333335,0.0,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1182.318389854999,0.9629591564578533,1,4.284996344333334,1,1,-4.88235294117647,32.4268123784501,1149.89157747655,0.056222797535107207,0.7106672522464705,0.16317696514381266,0.0699329850746094,11.779718598132487,0.00023958026657955916,2911.456673449611
1,BEAN,41,2017.0,1.9017555180000003,1.521404414,0.08610482439999999,421.592,427.03640000000007,183.0156,938.3912,1.1,27526.566936400002,26789.796080400003,736.7708568,0.58632,1032.23032,15.0,0.17,0.17,1011.9807721895453,53.00851663849994,0.9523809523809523,1,1.9017555180000003,1,1,-4.88235294117647,32.4268123784501,20.5817042600498,0.272355172328458,0.37755920457502007,0.2450599361675654,0.10502568692895661,1.0035273057329774,0.00021957438285542336,6026.610347250902
2,BLUEBERRY,41,2017.0,3.484777241333333,2.7993676539999996,0.10332067366666668,4254.082,12661.36348,5426.298636,4131.7,6.140473171,247.707395,247.707395,0.0,3028.84888,25370.593000000004,15.0,0.17,0.11,4131.7,2976.5772260006984,0.8826760877868375,1,3.484777241333333,1,1,-4.88235294117647,32.4268123784501,2944.15041362225,0.1490511013293265,0.4780941043017105,0.2609983560335375,0.11185643833542541,5.377033424643462,0.03670019254333966,22.201274049823528
3,CANEBERRY,41,2017.0,4.170151937333333,3.359393951,0.10341044299999998,2156.154667,2860.5833670000006,1225.9643,2384.88,4.583333333,24.106486,24.106486,0.0,4687.997667,10930.700000000003,15.0,0.17,0.11,2384.88,4625.445386145041,0.576839050885905,1,4.170151937333333,1,1,-4.88235294117647,32.4268123784501,4593.01857376659,0.08744189521086833,0.8598661928403707,0.036884338365422216,0.01580757358333895,3.068226959969047,0.3771146525009531,2.026409034208633
4,CHERRY,41,2017.0,4.2846838363333335,3.439638883,0.10334909399999999,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,4989.098135666666,4967.495756333333,21.60237933333333,8433.070306,25441.26616,15.0,0.17,0.11,3467.15,8368.800053851548,0.6710541054805764,1,4.2846838363333335,1,1,-4.88235294117647,32.4268123784501,8336.3732414731,0.10671359328316517,0.7550168163590115,0.09678871323889165,0.04148087711893143,5.5039492410993525,0.0018300788841779264,680.6474400170035
